Disponibilidade_3_Meses,Abandono_curso,Computador,Móvel Próprio,Móvel Compartilhado,4G,Wifi,Trabalha_Estuda,Trabalha_meses,Disponivel,renda_percapita,Tipo_escola_scholarship,Escolaridade_Cursando o Ensino Superior,Escolaridade_Ensino Médio concluído,Escolaridade_Ensino Médio concluído e não estudando,Escolaridade_Ensino Superior concluído,Estado_RS,Estado_SC,Estado_SP,Trabalhando_Sim,Estudando_Sim,Concluiu_EAD_1,Aprender_EAD_Muito eu tenho uma rotina definida para participar de cursos a distância,Aprender_EAD_Não sei dizer,Aprender_EAD_Quase nada,Disponibilidade_Tutoria_Sim,Renda_Familiar_Entre 1 e 2 salários mínimos (R$1.100 – R$2.200),Renda_Familiar_Entre 2 e 3 salários mínimos (R$2.200 – R$3.300),Renda_Familiar_Entre 3 e 4 salários mínimos (R$3.300 – R$4.400),Renda_Familiar_Entre 4 e 5 salários mínimos (R$4.400 – R$5.500),Renda_Familiar_Mais que 5 salários mínimos (mais que R$5.500),Horario_Estudando_Já concluí,Horario_Estudando_Manhã,Horario_Estudando_Noite,Horario_Estudando_Tarde,Faixa_Pessoas_Casa_Pessoas_Casa_4-6,Faixa_Pessoas_Casa_Pessoas_Casa_7-10,Faixa_Pessoas_Casa_Pessoas_Casa_Mais_que_10
1.0,0,1,1,0,0,1,0,0,1,0.07013333333333333,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0
1.0,1,1,1,1,0,1,0,0,1,0.032,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
1.0,0,1,1,0,1,1,0,0,1,0.21533333333333332,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0
1.0,0,1,1,0,1,1,0,0,1,0.13466666666666666,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
1.0,1,1,1,0,0,1,0,0,1,0.175,1,0,0,0,0,0,0,1,0,1,1,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0
1.0,0,0,1,0,0,0,0,0,1,0.032,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0
1.0,1,0,1,0,1,1,0,0,1,0.10777777777777775,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0
1.0,0,0,1,0,0,1,0,0,1,0.09433333333333332,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0
1.0,1,1,1,0,1,1,0,0,1,0.09433333333333332,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0
1.0,1,0,1,0,0,1,0,0,1,0.07013333333333333,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0
1.0,1,1,1,0,0,1,0,0,1,0.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1.0,0,1,1,0,0,1,1,1,1,0.175,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0
1.0,1,0,1,0,0,1,0,0,1,0.0711111111111111,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
1.0,0,1,1,0,0,0,0,0,1,0.02222222222222222,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
1.0,1,0,1,0,0,1,0,0,1,0.032,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0
1.0,1,1,1,0,0,1,0,0,1,0.175,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0
1.0,1,1,1,0,1,1,0,0,1,0.13466666666666666,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0
1.0,1,1,1,0,0,1,0,0,1,0.07013333333333333,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0
1.0,1,1,1,0,0,1,0,0,1,0.09433333333333332,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0
1.0,1,0,1,0,1,1,0,0,1,0.4622222222222222,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0
1.0,0,0,1,0,1,1,0,0,1,0.04247619047619048,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0
1.0,1,1,1,0,1,1,0,0,1,0.0711111111111111,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1.0,1,1,1,0,0,1,0,0,1,0.13466666666666666,0,1,0,0,0,0,0,1,0,1,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0
1.0,0,0,1,0,1,1,0,0,1,0.09433333333333332,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0
1.0,1,1,1,0,0,1,0,1,1,0.12,0,0,0,0,0,0,0,1,1,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1.0,0,1,1,0,0,1,0,0,1,0.09433333333333332,0,1,0,0,0,0,1,0,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0
1.0,1,1,1,0,0,1,0,0,1,0.37666666666666665,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
1.0,1,0,1,0,1,1,0,0,1,0.24222222222222217,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
1.0,1,1,1,0,0,0,0,0,1,0.24222222222222217,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
1.0,0,0,1,0,0,0,0,0,1,0.06296296296296297,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1
1.0,1,0,1,0,0,1,0,0,1,0.13466666666666666,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0
1.0,1,0,1,0,1,1,0,0,1,0.13466666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0
1.0,1,1,1,0,1,1,0,0,1,0.33999999999999997,0,0,0,0,0,1,0,0,0,1,1,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0
1.0,1,0,1,0,1,1,0,0,1,0.054,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0
1.0,1,1,1,0,0,0,0,0,1,0.175,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0
1.0,0,1,1,0,0,1,0,0,1,0.07013333333333333,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0
1.0,0,1,1,0,1,1,0,0,1,0.175,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0
1.0,0,1,1,0,1,1,0,0,1,0.48666666666666664,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0
1.0,1,0,1,0,0,1,0,0,1,0.09433333333333332,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0
1.0,0,0,1,0,0,1,1,1,1,0.04666666666666667,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
1.0,1,1,1,0,0,1,0,0,1,0.09433333333333332,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0
1.0,1,0,1,0,1,1,0,0,1,0.09433333333333332,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0
1.0,0,0,1,0,1,1,0,0,1,0.4573333333333333,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0
1.0,1,1,1,0,1,1,0,1,1,0.13466666666666666,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0
1.0,1,0,1,0,0,1,0,1,1,0.09433333333333332,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0
1.0,0,1,1,0,0,1,0,0,1,0.13466666666666666,0,1,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0
1.0,1,0,1,0,1,1,0,0,1,0.07013333333333333,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0
1.0,1,1,1,0,0,1,0,0,1,0.09433333333333332,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0
1.0,1,1,1,0,0,1,0,0,1,0.054,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0
1.0,0,1,0,0,0,0,0,0,1,0.13466666666666666,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0
1.0,1,1,1,0,0,1,0,0,1,0.09433333333333332,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0
1.0,1,0,1,0,0,1,0,0,1,0.0711111111111111,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
1.0,1,1,0,1,0,1,0,0,1,0.09433333333333332,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0
1.0,0,1,1,0,0,1,0,0,1,0.054,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0
1.0,1,1,1,0,0,1,0,0,1,0.0711111111111111,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
1.0,1,1,0,0,0,0,0,0,1,0.0711111111111111,0,0,0,0,0,1,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
1.0,1,1,1,0,0,0,0,0,1,0.07013333333333333,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0
1.0,0,1,0,0,0,0,0,0,1,0.21533333333333332,0,0,0,0,0,1,0,0,0,1,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0
1.0,0,1,1,0,0,1,0,0,1,0.0711111111111111,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1.0,0,0,1,0,1,0,0,0,1,0.0711111111111111,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1.0,1,1,1,0,1,1,0,0,1,0.09433333333333332,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0
1.0,1,0,1,0,0,1,0,0,0,0.0711111111111111,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1.0,1,1,1,0,1,1,0,0,1,0.0711111111111111,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1.0,1,0,1,0,0,0,0,0,1,0.04666666666666667,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
1.0,1,1,1,0,0,1,0,0,1,0.09433333333333332,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0
1.0,1,1,1,0,0,0,0,0,1,0.09433333333333332,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,1,0,0
1.0,1,0,1,1,1,1,0,0,1,0.07013333333333333,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0
1.0,1,0,1,0,0,0,0,0,1,0.027111111111111114,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1
1.0,1,1,1,0,0,0,1,1,1,0.09433333333333332,0,0,0,0,0,1,0,0,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0
1.0,1,1,0,0,0,0,0,0,1,0.12,0,0,0,0,0,1,0,0,0,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1.0,1,1,0,0,0,0,0,0,1,0.24222222222222217,0,0,0,0,0,1,0,0,0,1,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0
1.0,1,1,0,0,0,0,0,0,1,0.0711111111111111,0,0,0,0,0,1,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
1.0,1,1,0,0,0,0,0,0,1,0.13466666666666666,0,0,0,0,0,1,0,0,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0
1.0,1,1,1,0,0,0,0,0,1,0.175,0,0,0,0,0,1,0,0,0,1,1,1,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0
1.0,1,0,1,0,1,1,0,0,1,0.175,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0
1.0,1,1,1,0,0,0,0,0,1,0.10777777777777775,0,0,0,0,0,1,0,0,0,1,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0
1.0,0,1,1,0,1,1,1,1,1,0.04666666666666667,0,0,0,0,0,1,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0
1.0,1,0,1,0,0,1,0,0,1,0.16155555555555554,0,0,0,0,0,1,0,0,0,1,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0
1.0,1,1,1,0,1,1,0,0,1,0.04666666666666667,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
1.0,1,0,1,0,0,0,0,0,1,0.175,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0
1.0,1,0,1,0,0,0,0,0,1,0.07013333333333333,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0
1.0,0,0,1,0,0,1,0,0,1,0.02222222222222222,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
1.0,1,0,1,0,0,0,0,0,1,0.02222222222222222,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
1.0,0,1,1,0,0,1,0,0,1,0.10777777777777775,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0
1.0,1,0,1,0,1,1,0,0,1,0.09433333333333332,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0
1.0,1,1,1,0,1,1,0,0,1,0.0711111111111111,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
1.0,0,1,1,0,0,1,0,1,1,0.34977777777777774,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0
1.0,0,1,1,0,1,1,0,0,1,0.04666666666666667,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
1.0,1,0,1,0,0,0,0,0,1,0.175,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0
1.0,1,1,1,0,0,1,0,0,1,0.37666666666666665,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
1.0,0,1,1,0,0,1,0,0,1,0.04247619047619048,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0
1.0,1,0,1,0,0,1,0,0,1,0.13466666666666666,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0
1.0,1,1,1,0,0,1,0,0,1,0.26666666666666666,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1.0,0,1,1,0,1,1,0,0,1,0.21533333333333332,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0
1.0,0,1,1,0,1,1,1,1,1,0.21777777777777776,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0
1.0,1,0,1,0,0,0,0,0,1,0.04666666666666667,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0
1.0,1,1,1,0,0,1,0,0,1,0.16155555555555554,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0
1.0,0,1,0,0,0,1,0,0,1,0.25566666666666665,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0
1.0,1,1,1,0,0,1,0,0,1,0.07013333333333333,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0
1.0,0,1,1,0,0,1,0,0,1,0.33999999999999997,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0
1.0,1,1,1,0,1,1,0,0,1,0.33999999999999997,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0
1.0,0,0,1,0,0,1,0,0,1,0.12,0,1,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1.0,0,0,1,0,0,1,0,0,1,0.21777777777777776,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0
1.0,0,1,1,0,0,1,0,0,1,0.0711111111111111,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1.0,1,0,1,0,0,0,0,0,1,0.12,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0
1.0,1,0,1,0,0,1,0,0,1,0.09433333333333332,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0
1.0,1,0,1,0,0,1,0,0,1,0.12,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1.0,1,1,1,0,1,1,0,0,1,0.13466666666666666,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0
1.0,1,1,1,1,1,1,0,0,1,0.24222222222222217,0,0,0,0,0,0,0,1,0,1,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0
1.0,0,0,1,0,1,1,0,0,1,0.032,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
1.0,1,1,1,0,0,1,0,0,1,0.13466666666666666,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0
1.0,1,1,1,0,1,1,0,0,1,0.12,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1.0,1,0,1,0,1,1,0,0,1,0.09433333333333332,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,1,0,0,0,0,0,1,0,0,1,0,0
1.0,1,0,1,0,0,0,0,0,1,0.0711111111111111,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1.0,1,1,1,0,0,1,0,0,1,0.175,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0
1.0,1,1,1,0,0,1,0,0,1,0.13466666666666666,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0
1.0,0,0,1,0,0,1,0,0,1,0.02222222222222222,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0
1.0,1,1,1,0,0,1,0,0,1,0.0711111111111111,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1.0,1,1,1,0,0,1,0,0,1,0.13466666666666666,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0
1.0,0,1,1,0,1,1,0,0,0,0.37666666666666665,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1.0,1,1,1,0,0,1,1,1,1,0.12,0,0,0,0,0,1,0,0,1,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1.0,1,0,1,0,0,1,0,0,1,0.07013333333333333,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0
1.0,1,1,1,0,0,1,0,0,1,0.10777777777777775,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0
1.0,1,0,1,0,1,1,0,0,1,0.04666666666666667,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
1.0,0,1,1,0,0,1,0,0,1,0.0711111111111111,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1.0,1,0,1,1,1,1,0,0,1,0.09433333333333332,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0
1.0,1,1,1,0,1,1,0,0,1,0.21533333333333332,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0
1.0,1,0,1,0,1,1,0,0,1,0.04666666666666667,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
1.0,1,0,1,0,0,1,0,1,1,0.07013333333333333,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0
1.0,1,1,1,0,0,1,1,1,1,0.24222222222222217,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
1.0,1,1,1,0,1,0,0,0,1,0.0711111111111111,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1.0,1,0,1,0,0,1,0,0,1,0.0711111111111111,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1.0,1,1,1,1,1,1,0,1,1,0.37666666666666665,0,0,0,0,0,0,0,1,1,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
1.0,1,1,1,1,1,1,0,0,1,0.13466666666666666,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0
1.0,1,0,1,0,0,1,0,0,1,0.12,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
1.0,1,1,1,0,0,1,0,0,1,0.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1.0,0,1,1,0,1,1,0,1,1,0.04666666666666667,0,0,0,0,0,1,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
1.0,0,1,1,0,0,1,0,0,1,0.09433333333333332,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0
1.0,1,1,1,0,0,1,0,0,1,0.09433333333333332,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0
1.0,1,1,1,0,1,1,0,0,1,0.09433333333333332,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0
1.0,1,1,1,0,0,1,0,0,1,0.10777777777777775,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0
1.0,1,1,1,0,1,1,0,0,1,0.12,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1.0,1,0,1,0,1,1,0,0,1,0.24222222222222217,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
1.0,0,0,1,0,1,1,0,0,1,0.0711111111111111,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1.0,0,0,0,1,0,0,0,0,1,0.032,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
1.0,1,0,1,0,0,1,0,0,1,0.12,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
1.0,1,1,1,0,0,1,0,0,1,0.4573333333333333,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0
1.0,1,0,1,0,0,1,0,0,1,0.1992,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0
1.0,1,0,1,0,0,1,0,0,1,0.0711111111111111,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1.0,1,0,1,0,0,1,0,0,1,0.12,0,0,0,0,0,0,0,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0
1.0,1,0,1,0,0,0,0,0,1,0.0711111111111111,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1.0,0,0,1,0,0,1,0,0,1,0.12,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1.0,0,0,1,0,0,1,0,0,1,0.24222222222222217,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0
1.0,1,1,1,0,1,1,1,1,1,0.07013333333333333,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0
1.0,0,1,1,0,0,1,0,0,1,0.21533333333333332,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0
1.0,1,0,1,0,0,1,0,0,1,0.03383333333333333,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1
1.0,0,1,1,0,0,1,0,0,1,0.13466666666666666,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0
1.0,0,0,1,0,0,1,0,0,0,0.24222222222222217,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
